href,href_response
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.09.07.a-Boyce.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.09.03.b-Sergei.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.09.03.a-Natasha.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.09.02-Moseley.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.09.01-Peltier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.31-Raich.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.29-Herzberg.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.27-Goettel.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.26-Gibbs.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.25-boogie-boarder.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.22-Lutz.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.21-Oyarce.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.19.c-Kurrek.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.19.b-Chapman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.19.a-girl.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.18.c-White.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.18.b-Valentine.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.18.a-Feindt.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.16-Bonde.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.12-Jaimuang.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.05-female.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.04-Thompson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.08.03-Longhi.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.26-female.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.25-FloridaKeys-male.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.24-female.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.21-Massachusetts.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.15.b-Waters.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.15.a-Flanigan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.06.b-Fabel.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.06.a-Arbogast.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.03-SouthCarolina.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.07.00-Davis.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.06.12-Black.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.06.10-McNair.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.06.09-Applet.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.06.03-MaryPound.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.29-Galveston.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.23-Choate.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.20-Heidenreich.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.18-Badi.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.11-Madagascar.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.08-Van Staden.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.04-Valentine.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.03-McCall.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.05.00-Fiji.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.28-NV-NewSmyrnaBeach.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.13.b-Bush.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.13.a-Barron.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.12.e-WavelandBeach.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.12.d-Spence.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.12.c-Browning.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.12.b-Fasio.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.12.a-Lloyd.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.11.d-Thresher.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.11.c-NV-Carter.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.11.a-Dano.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.10-PortOrangeSurfer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.08.b-Hogan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.08.a-Markossian.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.05-Bartholem.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.02.b-ACC.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.04.02.a-Ellis.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.03.23-Mendez.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.03.09-Hooker.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.03.08-VAF.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.03.03-Brasileiro.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.03.00-Anguilla.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.02.26-BOAT.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.02.11-Pangkor.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.02.04-Butler.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.01.24.R-Elkinton.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.01.24.a-Hamalainen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.01.21-FishingBoats.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.01.09-McCash.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2001.01.06-MikeHogan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.12.24-FlindersDiver.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.12.12-Loxton.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.12.11- boat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.12.05-MacDonald.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.12.03-ChrisHogan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.11.21-Lyons.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.11.20-Thorpe.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.11.18-Shadforth.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.11.10-Skeie.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.11.06.b-Avery.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.11.06.a-KenCrew.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.11.04-Stewman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.10.29-Kelly.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.10.20-Licamele.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.10.18-Musselwhite.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.10.14-Payne.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.10.09-Kraskiecwicz.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.10.06.b-White.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.10.06.a-Holley.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.10.02-Taylor.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.29-Euwer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.25-Wright.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.24-Bayes.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.18-boy_provoked.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.16.b-Miura.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.16.a-NV-IsleOfPalms.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.15-Smith.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.12-Fried.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.11-Armstrong.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.10.b-Boy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.10.a-Adkinson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.08.c-Msemwa.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.08.b-Crane.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.08.a-KarimMaan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.09.00-CocoBeach4.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.31-Johnson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.30-Kubinski.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.27.R-BruceWright.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.21-male.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.15-Goenvec.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.13-JasonWuss.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.12-MargaretWhite.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.11-Macatee.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.10-BuenoBrothers.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.08.00-NV-Tanzania.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.25-male.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.22-Nani.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.17-Bruff.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.16.b-Poynter.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.16.a-Ainslie.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.15.b-NV-CapeRecife.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.15.a-Barnes.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.12-Eckoff.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.10-MA.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.09-Zent.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.07-Doolittle.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.06-Walker.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.04.b-Peterson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.04.a-Comstock.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.02.b-Benningfield.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.02.a-Shidemantle.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.07.00-NV-Tanzania.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.06.30-NV-PNG.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.06.29-Halse-Ward.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.06.19-Alegood.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.06.13-boat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.06.10-Alexander.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.06.09.b-Watley.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.06.09.a-Anderson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.06.02-Alcorn.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.06.00-CocoBeach1.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.05.13-aircraft.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.05.09-foot.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.05.07.b-Adam.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.05.07.a-diver.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.04.14-Metz.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.04.09-boy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.31-Edwards.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.30-Rojcevic.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.26-VanOlst.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.24-Pasonski.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.15-GilbertBui.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.14-Ruth.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.10-rowers.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.09-Oar.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.03.R-Stringer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.03.02-Dasey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.02.21-male-Riviera Beach.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.02.19-Weich.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.02.14-Smith.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.02.03-Petas.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.02.01-Hayes.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.01.28.R-Reunion.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.01.05-Kahl.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/2000.00.00-BocaGrandeBoat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.12.31.c-Wildl.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.12.31.b-McDowell.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.12.31.a-Hayward.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.12.26-Cicero.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.12.14-Hong.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.12.06-Brazilian-diver.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.12.02-BoyntonBeach-surfer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.11.30-Wyche.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.11.23-Boyette.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.11.15-JackWolf_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.11.13-Grenfell.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.11.06-Brazilian-diver.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.11.00.b-Bayo.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.11.00.a-Morson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.10.30.b-Dolsky.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.10.30.a-TroyJesse.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.10.20-Hunt.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.10.01-Spencer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.09.29-Borges.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.09.24-boat.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.09.16-Ferguson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.09.10-Warnock.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.09.05-Sprague.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.09.04.b-Patterson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.09.04.a-Crabtree.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.08.26-Ayers.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.08.24-FortFisher.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.08.23-Joel.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.08.21-GC.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.08.16-Handley.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.08.05-Adkins.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.08.05-KevinKing.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.07.29-Capri.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.07.26-Knowles.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.07.21-Yamaguchi.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.07.15-Pretorius.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.07.06-NV-Morsy.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.07.04-LisaAlexander.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.07.03-Grey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.06.19-Bass.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.06.17-Bryant.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.06.12-AtlanticBeach.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.06.09-Wellborn.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.05.29-Donoghue.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.05.01-Pires.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.04.22-Lanner.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.04.11-Oudin.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.04.01-HobeSoundSurfer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.03.18.R-ZaneSmith-X.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.03.18.b-Cartamil.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.03.18.a-Davoodabai.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.03.14.b-Wouanena.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.03.14.a-Spain.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.03.08-NV-Allen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.03.05-Knutson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.02.26.R-BirdDog.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.02.23-ScottsHead.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.02.03-KennyBurns.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.01.29-Mauritius.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.01.13-Ridge.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.01.07-NZ-inflatable.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.01.03.R-Turcotte.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.01.03-ReunionIsland.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.00.00.b-Lootz.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1999.00.00.a-NV-SandridgeBeach.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.12.24-AndyThompson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.12.22-O'Leary.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.12.20.R-Harrison.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.12.18-vanderMerwe.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.12.15-female surfer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.11.21-Tellasmon.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.11.14-LarryFoor.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.11.11-NV-IndianRiverCounty.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.11.05-Inskeep_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.11.02.b-Kodama.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.11.02.a-deFrietas.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.24-Stephens.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.18-Victor.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.10-Ruszkowski.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.04-JulioCesarDeBarrosCorreia.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.01.b-Reunion.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.10.01.a-Duncan.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.27-KaiHaire.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.22-Blackstock.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.16.R-Rielly.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.14-DannyHoopes.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.09.00-Senegal.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.30-Howington.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.27-Catalani.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.26-Kathrein_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.23.R-VirginiaBeach.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.15-Paffrath.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.13-Parcus.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.12-Goosen.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.01.b-RossTaylor.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.08.01.a-Lombard.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.26-Menezes.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.25-Rinto.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.06.b-ClarkThomas.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.11-DarrenJames.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.07.06.a-MarkThomas.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.28-Chesser.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.22-deVos.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.08-Catarra.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.06.05-Bravier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.30-Harrington.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.29.b-Jucker.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.29.a-Opperman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.25-Mounteer.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.16.c-Dickinson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.16.b-Moore.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.05.16.a-Stephenson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.26-VonMollendorf.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.21-Forse_Collier.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.17-Morrison.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.01-BoaViagem.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.04.00-NewCaledonia-Fisherman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.31-JensenBeach.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.15-Dewey.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.03.08-Welch.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.02.23-Wilson.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.R-spearfisherman.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.28.a-Frederic_Marechal.pdf,200.0
http://sharkattackfile.net/spreadsheets/pdf_directory/1998.01.25.b-Blu.pdf,200.0
